Restaurant_ID,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability
RES003726,3.86,3.14,1.16,44,47,2.36,19.65,0.067,False
RES003728,4.49,2.01,1.72,50,46,2.12,13.59,0.035,False
RES003729,8.14,4.33,1.91,50,47,1.52,11.65,0.026,False
RES003730,4.18,1.65,0.87,47,47,1.3,3.14,0.004,True
RES003732,0.1,4.96,0.46,49,58,1.41,16.73,0.032,True
RES003733,7.33,1.7,1.7,28,26,1.16,4.37,0.063,False
RES003735,1.23,1.67,0.53,36,33,1.32,5.08,0.099,False
RES003736,2.72,4.03,0.14,19,28,2.38,9.86,0.044,False
RES003737,9.87,1.26,1.28,38,34,1.17,15.29,0.014,False
RES003738,7.15,1.65,1.51,33,39,2.22,12.81,0.036,False
RES003740,1.12,0.73,1.14,90,94,1.25,22.44,0.086,False
RES003741,8.65,2.03,0.75,17,23,1.01,9.34,0.074,True
RES003742,7.52,2.67,1.88,47,42,1.39,7.07,0.076,True
RES003750,7.2,1.25,1.57,32,34,2.19,17.9,0.09,True
RES003751,3.75,4.72,0.63,24,28,2.11,3.53,0.085,False
RES003752,3.53,3.34,0.91,72,81,2.21,21.76,0.051,True
RES003753,6.83,1.27,1.67,19,20,1.33,5.28,0.055,True
RES003754,6.03,1.26,0.58,26,36,2.44,6.44,0.057,False
RES003755,8.63,3.25,1.69,46,50,1.25,11.3,0.032,False
RES003756,6.15,0.44,1.56,76,80,1.57,24.64,0.085,True
RES003758,5.09,4.8,0.28,67,66,1.58,21.24,0.058,True
RES003759,2.7,1.56,0.47,87,96,1.57,12.52,0.092,True
RES003760,7.95,4.13,1.97,18,22,1.87,20.33,0.003,True
RES003761,6.13,3.17,0.25,68,72,1.99,0.9,0.016,True
RES003762,6.26,4.16,0.7,54,52,2.08,22.16,0.038,False
RES003764,0.58,4.73,1.17,74,70,1.11,23.93,0.018,True
RES003766,7.59,0.87,0.72,23,21,1.26,24.36,0.008,True
RES003767,7.27,2.15,0.11,35,36,2.0,9.03,0.047,True
RES003769,8.8,1.15,0.41,85,88,2.45,11.43,0.032,False
RES003770,4.28,3.77,0.72,86,90,2.02,5.45,0.008,True
RES003771,6.35,1.98,1.43,33,29,1.85,3.28,0.052,False
RES003772,6.16,4.56,0.77,64,61,1.16,17.69,0.059,True
RES003773,8.71,1.27,0.87,16,20,1.35,16.82,0.074,True
RES003774,0.98,2.31,0.29,18,19,2.49,13.11,0.078,True
RES003776,1.69,1.21,1.16,32,40,1.05,9.52,0.043,False
RES003777,2.96,1.35,0.14,90,93,1.11,23.59,0.007,True
RES003778,9.57,2.99,0.76,19,25,1.32,3.92,0.073,False
RES003779,9.31,3.56,1.56,47,48,1.16,2.68,0.075,True
RES003780,7.54,1.44,1.34,15,18,2.47,0.27,0.038,False
RES003781,7.38,1.47,1.98,44,53,2.24,21.48,0.028,False
RES003784,5.2,0.25,0.7,52,62,1.96,1.5,0.098,False
RES003785,5.44,4.29,1.51,58,65,2.18,13.37,0.005,False
RES003786,7.29,4.67,1.48,21,31,2.34,19.0,0.053,True
RES003787,1.01,2.84,0.97,70,77,2.36,19.68,0.023,True
RES003788,0.27,4.61,1.41,45,46,2.19,5.78,0.073,True
RES003789,5.24,0.52,0.03,32,41,1.84,7.51,0.056,True
RES003791,3.17,0.67,1.47,63,69,1.1,19.23,0.044,False
RES003792,1.54,4.63,0.07,37,45,2.09,15.39,0.078,False
RES003793,9.16,0.71,0.52,25,22,2.36,20.11,0.039,False
RES003794,4.4,0.01,0.75,44,47,2.03,15.96,0.092,True
RES003795,7.11,1.92,1.89,89,90,2.19,22.56,0.045,True
RES003796,7.51,3.52,1.54,77,84,1.48,24.74,0.044,False
RES003800,7.56,1.78,0.54,58,65,2.28,10.09,0.022,True
RES003801,9.44,2.09,1.25,40,45,1.79,8.52,0.095,False
RES003802,8.58,1.95,0.57,28,25,1.41,9.18,0.088,True
RES003803,9.4,2.11,0.23,19,26,1.96,5.02,0.04,False
RES003805,4.01,3.84,0.12,59,61,1.8,9.67,0.016,True
RES003806,4.21,0.31,1.96,24,30,2.43,23.83,0.053,False
RES003811,5.33,0.27,1.39,47,48,1.03,24.94,0.028,False
RES003813,1.14,4.1,1.51,88,86,1.48,10.26,0.097,False
RES003815,4.94,1.15,0.35,22,23,2.41,11.05,0.087,False
RES003816,3.4,3.14,0.65,88,88,1.3,19.6,0.033,True
RES003817,6.38,3.71,0.95,83,91,1.12,21.0,0.045,False
RES003820,4.04,2.4,1.82,59,69,2.24,9.32,0.089,True
RES003821,5.46,4.71,0.91,29,32,2.45,0.8,0.078,True
RES003822,9.38,4.83,1.04,32,31,2.46,20.51,0.07,False
RES003823,9.37,3.61,1.82,90,100,2.28,17.25,0.072,True
RES003824,7.52,3.15,1.31,39,40,2.08,9.05,0.02,False
RES003825,5.74,1.89,1.98,40,37,1.94,1.95,0.028,False
RES003827,7.51,2.15,1.05,48,47,1.95,19.6,0.089,True
RES003828,3.32,2.53,1.2,65,74,1.29,19.92,0.04,False
RES003831,7.72,2.32,0.13,88,86,2.22,5.12,0.055,False
RES003836,2.51,3.05,0.19,50,54,2.37,14.67,0.041,False
RES003838,6.0,4.14,0.67,57,53,2.04,6.41,0.025,False
RES003840,9.19,3.99,0.94,87,84,1.92,5.25,0.001,True
RES003843,5.88,0.25,0.61,35,35,1.78,12.62,0.056,False
RES003846,0.83,1.7,1.97,47,45,1.0,10.15,0.032,False
RES003850,1.16,4.11,0.9,42,52,1.01,16.0,0.007,False
RES003852,3.3,0.03,1.64,40,49,1.28,2.48,0.005,True
RES003854,5.55,1.11,0.63,40,41,1.85,17.19,0.05,True
RES003857,8.67,0.88,0.22,58,56,1.86,11.27,0.032,False
RES003858,5.57,1.01,1.38,36,40,1.15,18.56,0.082,False
RES003859,9.16,4.71,0.7,38,33,2.16,22.01,0.081,False
RES003860,0.96,1.63,0.09,26,29,1.59,2.37,0.023,False
RES003864,5.66,4.26,1.75,26,33,1.12,4.17,0.054,True
RES003868,5.12,0.09,1.98,55,63,1.56,1.2,0.019,True
RES003870,9.97,1.74,1.21,59,61,2.28,19.19,0.031,True
RES003872,4.22,2.59,0.45,56,54,2.16,2.4,0.098,True
RES003873,7.84,4.33,0.05,26,28,1.81,0.99,0.002,True
RES003874,2.99,0.29,1.96,38,41,2.0,14.05,0.08,False
RES003875,8.61,0.85,1.92,74,81,1.77,7.37,0.033,False
RES003877,8.94,0.91,1.2,57,59,1.31,9.14,0.016,False
RES003882,6.03,4.24,1.84,28,27,1.08,10.05,0.038,True
RES003883,1.28,2.56,1.16,77,87,1.79,5.7,0.076,False
RES003884,2.51,4.7,1.42,35,38,1.77,10.72,0.084,True
RES003885,0.73,2.25,0.5,73,71,1.45,7.34,0.023,False
RES003887,1.91,2.16,1.29,42,44,1.3,20.65,0.028,True
RES003888,2.62,1.69,0.99,51,46,1.14,24.8,0.04,False
RES003890,2.74,3.23,1.82,79,74,1.32,10.81,0.074,False
RES003891,5.78,3.35,0.14,51,61,1.36,12.72,0.07,True
RES003893,8.7,4.8,0.71,26,27,2.24,18.02,0.064,False
RES003897,0.58,2.54,1.56,42,37,2.41,16.08,0.081,True
RES003898,3.8,0.98,0.34,58,55,2.31,7.54,0.046,False
RES003899,0.26,1.68,0.09,74,82,1.88,14.35,0.08,False
RES003901,6.66,1.97,1.08,31,39,1.14,22.97,0.03,True
RES003903,4.27,3.13,1.13,25,23,2.28,2.54,0.091,True
RES003904,9.9,4.83,1.64,45,44,1.73,5.69,0.009,True
RES003905,4.91,2.95,0.2,59,55,1.71,23.36,0.053,True
RES003906,1.85,3.91,0.63,42,39,1.63,18.19,0.064,True
RES003907,4.83,0.89,1.82,81,76,2.46,1.15,0.078,False
RES003908,0.96,2.8,0.23,22,22,2.47,17.93,0.051,True
RES003910,2.11,2.34,0.79,80,87,1.71,19.06,0.028,True
RES003911,9.04,3.78,1.63,83,87,2.36,12.13,0.039,True
RES003912,3.7,3.11,1.35,82,90,2.37,5.24,0.081,True
RES003913,0.3,2.12,1.1,62,57,1.14,13.25,0.061,True
RES003914,6.32,2.03,1.67,35,30,2.36,9.51,0.094,True
RES003915,6.1,3.92,1.23,49,48,1.58,7.39,0.047,False
RES003918,2.09,2.46,0.51,84,85,1.52,7.47,0.1,False
RES003920,0.19,1.5,1.01,78,82,1.43,19.98,0.053,False
RES003924,9.2,3.38,1.79,57,60,2.27,17.87,0.006,False
RES003927,4.28,3.05,0.18,15,14,1.43,1.79,0.086,True
RES003929,3.08,3.24,0.58,21,27,2.36,7.96,0.072,True
RES003932,5.36,3.87,0.24,29,31,1.95,13.62,0.09,False
RES003937,1.44,2.88,0.0,77,84,2.5,1.04,0.008,False
RES003940,8.46,4.48,0.42,82,79,2.17,10.61,0.057,True
RES003941,5.16,0.48,1.41,87,92,2.35,9.63,0.031,True
RES003942,7.17,4.82,1.87,26,32,2.28,21.45,0.086,False
RES003943,8.97,1.74,0.42,58,62,2.09,3.77,0.021,False
RES003944,5.56,4.28,1.32,67,74,1.75,21.74,0.095,False
RES003945,8.63,3.03,0.73,62,59,2.45,16.72,0.024,True
RES003946,0.85,0.46,1.04,39,45,1.5,6.22,0.045,True
RES003947,4.75,3.72,1.18,83,89,1.55,18.9,0.065,True
RES003949,1.11,2.25,0.29,17,17,1.53,8.39,0.096,False
RES003950,0.08,4.57,1.15,72,77,1.65,22.84,0.056,True
RES003952,3.12,3.55,1.19,49,58,1.39,11.57,0.093,True
RES003953,6.07,2.29,1.55,87,96,1.24,13.12,0.094,True
RES003955,9.53,3.67,0.56,26,27,1.63,23.18,0.076,True
RES003957,5.93,4.16,1.54,74,79,1.05,13.48,0.02,False
RES003960,9.64,2.65,1.79,81,87,1.49,6.57,0.01,False
RES003961,4.22,4.14,1.53,60,68,1.2,4.43,0.079,True
RES003962,5.16,0.52,1.0,38,40,2.32,19.48,0.039,True
RES003963,8.06,4.39,0.55,61,69,1.93,22.33,0.062,False
RES003964,9.35,1.69,1.57,53,57,2.19,19.81,0.016,True
RES003966,6.94,0.2,1.23,26,34,2.24,11.72,0.022,False
RES003969,6.66,3.2,0.27,25,23,1.7,3.04,0.017,True
RES003971,4.85,2.08,0.62,89,89,1.07,4.32,0.083,False
RES003972,0.02,3.77,1.84,20,19,1.63,1.83,0.069,False
RES003973,0.09,3.85,1.63,81,89,1.91,14.51,0.037,False
RES003976,5.21,0.92,0.45,44,52,1.23,22.71,0.073,True
RES003978,5.54,4.56,0.03,40,46,1.14,1.65,0.074,False
RES003979,4.3,2.67,1.11,88,88,2.23,7.9,0.076,True
RES003981,8.39,2.43,1.67,44,46,1.79,10.28,0.024,False
RES003982,9.45,1.16,0.39,40,47,2.27,10.64,0.04,True
RES003984,9.85,0.97,1.87,61,57,1.13,0.39,0.095,False
RES003985,5.15,4.97,0.34,79,86,1.09,6.94,0.079,True
RES003986,6.25,2.78,0.34,43,46,1.62,12.14,0.005,True
RES003989,1.9,1.59,1.23,83,93,2.47,17.06,0.038,True
RES003992,2.26,2.37,1.95,62,71,1.57,4.52,0.07,False
RES003993,6.74,0.68,0.44,33,37,1.52,23.32,0.078,True
RES003994,1.29,1.22,1.28,70,69,1.54,19.04,0.095,True
RES003997,0.3,2.25,1.99,88,94,1.76,21.44,0.073,False
RES003998,3.53,1.44,1.57,46,46,2.43,15.13,0.015,False
RES003999,1.13,2.95,1.85,67,77,1.92,3.0,0.084,False
RES004002,6.6,1.65,1.77,47,52,1.4,16.68,0.074,False
RES004003,6.93,0.5,1.98,46,44,1.02,7.41,0.084,False
RES004004,4.91,1.46,0.31,79,86,1.89,17.46,0.051,True
RES004005,5.71,2.96,1.03,17,17,2.09,6.86,0.019,False
RES004007,6.55,4.49,0.48,79,84,1.43,13.23,0.008,False
RES004008,8.69,3.74,1.15,18,25,1.7,8.22,0.026,False
RES004009,5.49,0.12,0.15,76,86,1.22,2.03,0.05,False
RES004011,0.02,2.5,0.84,71,73,1.41,4.38,0.069,False
RES004014,4.86,2.59,0.28,17,13,2.16,5.02,0.044,True
RES004015,3.39,2.74,1.2,29,32,1.58,24.87,0.02,False
RES004016,9.64,1.93,0.31,41,46,1.13,9.51,0.058,False
RES004017,3.63,0.18,0.94,84,92,2.42,7.76,0.067,False
RES004018,8.43,1.53,1.0,43,41,2.31,3.74,0.065,True
RES004019,4.2,1.4,0.08,43,47,1.49,2.86,0.099,False
RES004020,8.23,0.4,0.98,74,80,1.34,18.55,0.073,False
RES004024,9.84,4.44,0.59,83,87,2.38,17.3,0.013,False
RES004025,2.86,4.68,0.95,73,79,1.46,3.14,0.09,True
RES004026,7.96,2.83,0.77,83,92,1.87,6.84,0.03,True
RES004027,6.88,1.99,0.04,52,62,1.27,8.49,0.052,False
RES004028,1.79,0.58,0.27,75,85,1.97,5.76,0.015,False
RES004030,6.27,0.9,0.93,39,39,1.89,7.32,0.055,False
RES004031,9.78,0.19,0.55,47,45,1.41,9.99,0.094,True
RES004032,2.35,3.53,0.13,77,84,1.01,6.04,0.1,False
RES004033,7.28,0.15,0.88,23,31,1.63,17.45,0.028,False
RES004036,7.98,0.34,1.22,67,74,2.26,10.96,0.007,False
RES004037,2.56,0.34,1.79,25,33,1.71,3.11,0.085,True
RES004038,1.12,0.48,1.54,88,87,1.34,22.86,0.011,True
RES004040,8.27,0.89,0.21,89,88,1.99,5.24,0.05,False
RES004041,0.24,1.89,0.23,75,76,1.86,4.85,0.039,True
RES004042,8.39,4.42,1.18,29,24,2.16,22.1,0.043,True
RES004043,7.51,4.68,1.5,24,24,1.75,21.29,0.096,False
RES004046,5.59,4.27,0.51,33,33,1.33,8.83,0.083,True
RES004048,7.35,3.88,1.29,15,11,1.01,8.02,0.095,True
RES004049,1.57,3.46,1.65,40,35,1.07,2.2,0.031,True
RES004053,5.39,0.77,0.99,59,54,2.34,17.83,0.036,True
RES004054,9.27,1.7,1.79,55,65,2.18,1.58,0.068,False
RES004055,0.97,1.07,1.72,18,20,2.39,1.31,0.096,True
RES004057,4.67,1.6,1.05,40,35,2.24,6.93,0.071,False
RES004059,7.85,2.27,1.11,60,66,1.25,8.88,0.09,True
RES004062,5.18,3.11,0.46,89,84,1.89,22.46,0.017,True
RES004064,0.64,4.25,0.89,49,55,1.1,2.07,0.093,False
RES004066,4.34,0.78,1.31,86,83,1.34,19.26,0.071,False
RES004067,9.68,4.34,1.2,58,55,1.86,9.45,0.029,False
RES004068,9.12,1.01,0.12,70,65,1.03,18.24,0.057,True
RES004069,3.34,0.38,0.51,83,88,1.28,4.73,0.06,True
RES004070,3.95,0.05,0.06,46,55,2.23,21.92,0.058,True
RES004071,0.71,1.44,0.11,30,37,1.27,23.21,0.043,True
RES004072,0.2,3.23,1.18,50,58,2.34,19.08,0.091,False
RES004073,9.6,4.03,0.56,34,32,2.47,13.82,0.05,True
RES004076,1.04,4.65,0.12,85,89,1.32,1.66,0.076,True
RES004079,5.72,4.65,1.46,38,43,1.99,17.96,0.025,False
RES004082,4.99,0.28,0.55,84,92,1.75,21.14,0.001,True
RES004083,1.04,4.28,0.52,27,28,1.65,16.81,0.056,True
RES004084,3.09,1.72,0.76,20,28,1.86,22.38,0.031,True
RES004085,0.42,0.51,0.6,82,81,1.67,21.43,0.044,True
RES004088,0.85,0.86,1.44,90,89,1.53,6.37,0.002,True
RES004089,1.07,4.78,1.18,42,50,1.52,20.09,0.051,True
RES004090,1.1,1.26,1.34,18,14,2.07,24.94,0.003,False
RES004091,2.16,2.55,0.97,60,67,2.02,8.78,0.094,False
RES004094,6.7,3.48,0.9,18,18,1.39,20.19,0.034,True
RES004096,0.91,4.35,0.14,74,82,1.31,14.18,0.054,False
RES004101,0.47,1.26,1.79,85,92,1.27,8.03,0.032,True
RES004102,4.04,2.93,1.66,67,68,1.68,15.93,0.062,False
RES004104,0.68,0.52,1.43,33,40,1.99,19.56,0.031,False
RES004105,9.74,4.17,0.3,86,89,1.33,1.29,0.064,False
RES004108,4.89,3.52,1.62,25,26,1.53,21.63,0.06,True
RES004109,9.64,2.23,1.32,64,68,2.4,22.31,0.097,False
RES004110,9.73,3.69,1.31,17,13,1.77,1.85,0.052,False
RES004114,0.26,1.04,1.28,80,89,1.45,16.55,0.038,True
RES004115,4.9,2.31,1.61,77,73,2.14,23.28,0.053,True
RES004116,8.78,0.03,1.27,70,65,2.39,6.29,0.088,False
RES004117,6.38,4.26,1.76,57,59,1.38,18.62,0.042,False
RES004119,2.3,1.15,0.38,53,51,1.26,17.06,0.004,True
RES004120,1.47,1.51,0.25,46,48,2.18,12.98,0.047,True
RES004121,1.37,1.63,1.82,19,21,1.53,23.42,0.053,True
RES004122,3.34,4.98,1.48,24,34,1.62,12.55,0.023,True
RES004123,4.83,4.82,0.66,36,45,1.01,4.58,0.094,False
RES004126,6.57,2.58,1.3,60,63,1.62,21.15,0.098,True
RES004129,0.05,4.92,1.97,57,53,1.18,23.52,0.033,True
RES004132,5.24,2.03,1.33,65,71,1.73,18.13,0.049,False
RES004133,3.67,0.08,1.94,37,46,2.31,1.52,0.042,False
RES004134,7.95,0.72,0.16,18,18,1.56,8.75,0.021,True
RES004138,1.21,4.38,1.51,16,12,1.07,5.92,0.061,True
RES004139,3.05,2.73,1.31,87,82,1.47,4.22,0.001,False
RES004141,8.12,2.74,1.27,46,51,1.26,13.79,0.007,False
RES004144,5.56,3.14,0.7,79,75,2.27,24.3,0.045,True
RES004145,3.38,0.89,1.78,80,75,2.36,18.3,0.023,False
RES004147,3.85,3.88,1.13,87,95,2.48,12.72,0.083,False
RES004149,3.38,1.63,1.96,88,96,2.47,14.08,0.002,False
RES004152,5.65,4.32,0.91,61,59,1.71,9.19,0.044,True
RES004153,2.24,4.48,1.17,21,30,1.96,24.43,0.033,True
RES004154,4.19,1.43,1.84,60,61,1.59,6.69,0.045,False
RES004156,6.32,3.47,1.36,57,57,1.23,0.21,0.082,False
RES004159,1.77,0.5,1.72,62,63,2.09,7.02,0.088,False
RES004160,8.4,4.39,1.24,49,54,2.28,11.91,0.074,False
RES004163,5.3,4.27,0.57,18,14,2.18,6.91,0.068,True
RES004166,5.15,3.13,1.86,18,20,1.09,2.98,0.032,False
RES004167,8.44,1.44,1.6,27,32,2.41,3.15,0.001,True
RES004168,6.5,4.58,0.34,15,16,1.64,7.09,0.068,False
RES004173,6.6,2.65,1.53,45,42,1.52,14.41,0.074,False
RES004178,3.02,0.91,0.7,47,47,1.25,2.75,0.033,False
RES004179,2.06,4.74,0.8,77,83,1.7,17.18,0.09,True
RES004181,3.87,1.17,0.43,46,52,1.82,3.4,0.033,True
RES004183,4.26,1.67,1.55,53,61,1.49,23.59,0.041,False
RES004184,2.39,0.78,1.64,60,65,1.09,20.06,0.047,False
RES004185,7.76,4.32,0.66,33,30,1.04,7.35,0.036,False
RES004187,9.93,2.24,1.83,70,80,1.47,0.2,0.059,True
RES004188,2.82,1.36,0.04,74,84,2.07,3.68,0.007,True
RES004189,3.05,1.15,1.91,35,36,1.94,13.95,0.034,True
RES004190,7.54,3.15,1.84,19,17,1.67,4.95,0.06,True
RES004193,1.9,2.89,0.43,35,34,1.52,12.84,0.075,False
RES004194,6.43,3.65,1.76,56,52,2.09,16.79,0.096,True
RES004197,9.93,2.46,1.19,83,86,2.32,7.74,0.011,True
RES004198,4.42,3.14,1.14,26,30,1.19,4.07,0.051,False
RES004202,4.17,3.51,0.31,41,44,1.57,11.88,0.041,False
RES004204,6.14,1.94,1.18,36,33,1.51,5.74,0.014,True
RES004205,9.31,1.69,0.53,85,87,1.25,8.46,0.027,False
RES004207,2.96,0.73,1.85,40,45,1.61,0.89,0.065,True
RES004209,9.95,1.97,0.25,61,71,1.59,12.36,0.03,False
RES004210,7.38,4.39,1.06,82,79,1.2,11.12,0.004,True
RES004211,5.63,1.36,1.22,36,33,1.75,5.2,0.036,True
RES004213,3.58,3.25,1.13,78,79,1.71,12.37,0.026,True
RES004214,1.16,1.99,0.38,35,35,1.02,10.56,0.07,False
RES004216,2.17,0.17,0.51,26,33,2.16,6.02,0.091,False
RES004217,2.47,2.5,1.93,84,82,1.19,3.65,0.063,False
RES004218,4.75,2.87,0.77,83,91,2.35,3.48,0.018,False
RES004219,1.9,2.52,1.95,16,24,2.41,14.87,0.015,True
RES004220,2.85,4.17,0.44,15,25,1.87,15.33,0.026,True
RES004223,8.4,0.1,1.44,62,63,1.16,16.72,0.021,False
RES004224,8.15,0.21,0.97,32,40,1.27,16.49,0.097,False
RES004225,4.65,1.0,1.63,20,24,1.92,19.47,0.058,True
RES004226,1.87,2.56,0.55,74,81,1.93,12.65,0.082,True
RES004229,6.22,3.24,1.68,65,67,1.99,12.06,0.024,True
RES004230,3.74,2.26,0.62,72,80,1.37,5.47,0.015,True
RES004231,1.99,3.57,1.47,25,34,1.1,21.86,0.099,True
RES004233,3.96,3.11,0.68,19,14,1.54,1.62,0.081,False
RES004234,4.29,2.68,0.19,57,67,2.38,18.51,0.052,True
RES004235,8.78,3.35,1.58,41,50,1.59,17.37,0.006,False
RES004237,9.86,0.71,1.35,55,51,1.82,14.61,0.007,True
RES004239,3.83,0.64,1.6,53,58,2.03,22.86,0.037,True
RES004240,8.47,2.96,0.88,34,43,2.33,6.79,0.039,False
RES004241,3.7,0.96,1.38,36,39,1.25,4.71,0.053,False
RES004242,0.34,0.4,0.4,22,29,1.85,7.81,0.096,True
RES004244,4.86,3.39,0.23,32,40,1.58,20.58,0.067,False
RES004245,8.24,4.27,1.7,31,32,1.71,12.98,0.096,False
RES004246,1.19,0.78,0.76,86,86,2.04,5.29,0.051,True
RES004248,9.72,3.69,1.23,76,78,2.0,13.9,0.047,True
RES004249,0.03,3.81,0.23,34,37,2.35,16.72,0.007,True
RES004250,6.13,3.0,1.15,53,53,1.43,22.71,0.042,False
RES004252,2.42,3.72,1.27,77,86,2.27,24.86,0.019,True
RES004253,2.88,0.02,0.43,58,66,2.11,10.62,0.04,False
RES004254,7.34,4.39,1.98,22,21,1.89,6.93,0.075,True
RES004256,0.72,4.98,0.77,41,38,1.84,20.79,0.045,True
RES004257,2.58,3.35,1.61,48,55,1.42,4.59,0.086,False
RES004258,9.82,4.19,0.08,65,74,1.09,16.72,0.05,False
RES004261,3.93,2.75,1.48,70,74,1.66,13.0,0.011,True
RES004262,4.12,2.58,1.08,71,69,2.1,7.08,0.042,False
RES004263,5.18,1.86,0.23,61,57,1.24,6.4,0.02,True
RES004266,2.88,2.08,1.2,46,56,2.32,1.22,0.096,True
RES004268,0.88,2.09,1.46,75,85,1.2,14.99,0.098,True
RES004269,1.69,1.4,1.5,39,34,1.93,21.64,0.039,False
RES004271,3.12,1.42,0.39,38,43,1.01,6.12,0.026,False
RES004273,5.39,2.24,0.38,24,28,1.01,10.64,0.048,False
RES004275,0.01,3.38,0.6,42,45,2.43,24.99,0.099,False
RES004276,4.69,2.51,1.68,75,75,1.94,0.14,0.04,True
RES004277,7.44,0.54,0.35,33,29,1.18,18.1,0.085,False
RES004279,5.1,3.46,0.96,44,50,2.02,0.16,0.03,False
RES004280,1.77,1.71,0.65,56,65,2.04,9.94,0.015,False
RES004282,6.3,2.11,0.11,81,84,2.45,13.91,0.051,True
RES004284,3.18,4.78,0.82,53,50,1.95,24.89,0.051,True
RES004286,7.78,0.5,0.96,47,57,1.47,9.78,0.005,True
RES004287,0.01,0.54,0.72,43,44,1.65,17.27,0.035,True
RES004289,9.98,3.89,0.01,84,88,1.7,3.04,0.034,False
RES004290,6.83,1.85,1.34,47,55,1.72,4.22,0.064,False
RES004291,1.89,3.96,1.6,19,22,1.44,18.19,0.069,True
RES004293,6.01,0.6,0.78,50,46,1.72,4.79,0.035,True
RES004294,9.78,3.62,0.57,54,53,1.78,0.01,0.009,True
RES004297,6.16,4.04,1.41,34,29,2.41,0.49,0.018,False
RES004298,5.63,0.38,1.23,68,74,1.04,16.92,0.098,False
RES004300,6.8,2.15,1.45,40,47,2.23,8.98,0.093,False
RES004302,2.08,4.89,0.82,22,28,1.26,20.17,0.024,True
RES004303,5.22,3.78,1.82,27,24,1.6,18.8,0.071,False
RES004304,2.48,0.66,1.19,71,80,2.4,12.21,0.021,True
RES004306,6.31,0.07,0.92,24,25,1.18,21.34,0.008,True
RES004307,7.76,2.21,0.92,78,87,1.44,8.3,0.084,True
RES004308,4.76,4.2,1.48,15,21,2.25,7.27,0.018,True
RES004311,0.53,0.42,0.15,60,59,2.2,1.15,0.054,False
RES004312,8.84,3.47,0.8,15,21,1.66,18.7,0.074,True
RES004313,4.28,1.52,1.97,32,34,2.08,23.19,0.044,True
RES004314,9.0,1.69,1.48,60,59,1.37,15.55,0.047,True
RES004315,4.96,0.22,1.7,26,28,1.82,0.03,0.035,False
RES004316,7.17,0.82,0.95,16,23,1.37,21.56,0.063,False
RES004317,1.47,0.02,0.27,44,49,1.01,1.01,0.038,True
RES004318,7.01,3.92,1.03,58,56,1.09,24.77,0.003,True
RES004319,7.37,0.84,0.2,50,51,1.11,18.01,0.057,True
RES004321,1.77,0.14,1.04,70,75,1.74,15.88,0.025,False
RES004323,2.6,0.91,0.39,81,88,1.31,5.45,0.083,True
RES004324,0.84,1.87,0.89,75,76,2.45,8.99,0.099,False
RES004325,3.76,4.64,0.31,75,83,1.6,8.3,0.056,True
RES004326,8.9,0.98,1.73,66,74,1.21,22.76,0.078,False
RES004327,6.2,4.91,1.27,53,61,1.23,18.2,0.024,False
RES004328,3.35,0.2,1.68,27,37,1.7,18.33,0.059,False
RES004329,5.24,0.54,0.91,81,88,2.46,21.3,0.048,True
RES004332,7.76,2.46,0.03,71,73,1.91,13.84,0.011,True
RES004333,3.14,3.96,1.89,24,32,2.26,9.65,0.064,False
RES004334,7.33,0.83,0.6,44,45,1.98,9.25,0.065,False
RES004335,3.62,3.85,1.7,17,26,1.15,9.0,0.019,True
RES004336,9.05,3.33,0.46,35,36,1.92,0.39,0.067,True
RES004338,9.46,1.03,1.56,19,23,1.75,20.02,0.039,True
RES004339,3.77,4.94,0.56,75,72,2.07,5.25,0.042,True
RES004340,5.85,4.86,1.45,59,58,1.39,20.85,0.017,False
RES004342,9.39,3.68,1.49,61,61,1.65,4.08,0.02,True
RES004345,8.09,3.37,0.05,77,85,1.96,21.81,0.074,False
RES004346,0.65,2.06,1.6,75,79,1.03,6.95,0.037,False
RES004347,0.06,2.69,1.61,23,20,1.54,9.75,0.01,False
RES004348,3.7,2.5,0.4,85,95,2.34,10.33,0.071,True
RES004349,5.41,4.54,0.74,18,21,1.18,12.31,0.057,False
RES004350,2.44,4.98,1.84,77,82,1.77,9.04,0.097,False
RES004352,3.44,0.89,0.13,86,91,2.01,23.51,0.03,False
RES004354,7.7,4.45,1.34,69,73,1.65,7.81,0.051,True
RES004356,3.19,4.11,0.28,71,81,2.36,16.3,0.074,False
RES004358,2.73,4.61,1.85,52,56,2.08,19.18,0.069,False
RES004359,4.12,2.69,1.61,64,60,2.13,19.81,0.062,True
RES004360,5.78,3.41,0.03,46,49,2.0,11.84,0.082,False
RES004362,5.91,4.88,1.88,77,72,2.17,3.76,0.023,False
RES004363,8.51,3.84,1.03,25,28,1.9,17.75,0.065,False
RES004366,3.1,0.99,1.13,44,52,1.38,11.02,0.036,False
RES004369,7.16,1.78,1.3,32,38,1.28,21.65,0.08,False
RES004370,0.59,4.54,0.43,33,35,2.47,10.81,0.091,True
RES004371,5.19,0.8,1.38,40,47,1.7,2.7,0.031,False
RES004372,1.58,3.7,1.69,23,25,1.63,13.5,0.074,False
RES004373,8.98,3.7,0.46,73,68,1.34,20.24,0.005,True
RES004376,3.73,2.37,1.81,52,49,1.25,18.36,0.038,False
RES004377,6.83,2.93,1.52,25,24,1.07,12.22,0.025,False
