Restaurant_ID,Outdoor_seating,WiFi,Parking,Wheelchair_accessible,Pet_friendly,Kid_friendly,Vegetarian,Vegan,Halal,Alcohol,Drive_through,24_hours,Live_music
RES002600,True,False,True,False,False,False,False,False,True,True,False,False,False
RES002601,False,True,False,True,True,True,False,True,True,True,True,False,False
RES002602,True,False,False,False,False,False,True,False,False,False,True,False,False
RES002603,True,True,True,True,False,False,False,False,True,True,True,True,True
RES002604,False,False,True,True,False,True,False,False,True,False,False,False,True
RES002605,False,False,False,False,False,True,False,True,False,True,False,True,False
RES002606,True,False,True,True,True,True,True,True,True,True,True,False,False
RES002607,False,False,True,True,True,True,True,True,False,False,False,True,True
RES002608,False,False,False,False,True,False,False,False,True,True,False,False,True
RES002609,False,True,True,False,True,True,True,True,False,False,True,True,False
RES002610,False,False,True,True,False,False,False,False,True,False,True,True,False
RES002611,False,True,True,False,False,False,True,False,True,True,True,False,True
RES002612,False,False,False,True,False,True,False,False,True,True,True,False,True
RES002613,True,True,False,False,True,False,False,True,False,True,False,True,False
RES002614,True,True,True,True,False,False,False,True,False,True,True,True,False
RES002615,True,False,False,False,True,False,False,False,False,True,False,True,True
RES002616,True,True,False,True,False,True,False,False,False,False,False,True,False
RES002617,True,True,True,True,False,True,False,False,False,True,False,False,True
RES002618,False,False,False,False,True,True,False,False,False,False,False,False,False
RES002619,False,False,True,True,True,False,False,False,False,True,False,False,True
RES002620,False,True,True,True,True,True,False,True,False,True,True,False,False
RES002621,True,False,False,False,False,False,True,False,False,True,True,True,True
RES002622,False,False,False,False,True,True,False,False,False,True,False,True,False
RES002623,False,False,False,True,False,False,True,True,True,True,False,False,True
RES002624,False,True,False,False,False,False,True,False,True,False,False,False,False
RES002625,True,True,True,False,False,True,True,True,False,True,False,True,True
RES002626,False,True,True,True,True,True,True,True,False,True,False,False,False
RES002627,True,True,True,True,True,False,True,True,False,True,False,False,False
RES002628,False,False,False,False,False,True,True,True,False,True,True,False,True
RES002629,False,False,True,True,True,False,True,True,False,True,False,True,False
RES002630,False,False,False,True,True,True,False,True,False,False,True,False,False
RES002631,False,False,True,True,False,False,False,True,False,False,True,False,True
RES002632,False,False,True,True,False,True,False,True,False,True,False,False,False
RES002633,True,False,True,True,False,False,True,True,False,True,True,True,True
RES002634,True,True,False,True,True,False,False,False,True,True,False,True,True
RES002635,True,False,True,True,False,False,False,True,False,False,False,False,True
RES002636,True,True,True,True,True,True,False,False,True,False,True,True,False
RES002637,True,True,False,True,False,False,True,True,True,True,False,True,False
RES002638,False,False,False,True,False,False,False,False,False,True,False,False,True
RES002639,True,True,False,False,False,True,True,True,False,False,True,True,True
RES002640,False,False,False,False,True,True,False,True,True,False,True,True,True
RES002641,True,False,False,True,True,False,False,True,False,True,False,True,False
RES002642,True,True,True,False,False,True,False,False,False,True,True,False,True
RES002643,True,True,True,False,True,False,True,False,True,False,False,False,False
RES002644,False,False,True,True,True,True,False,True,False,True,True,False,True
RES002645,False,False,True,False,False,False,True,True,False,True,False,True,False
RES002646,False,True,True,True,True,True,False,False,False,True,False,False,False
RES002647,True,False,True,False,True,True,True,True,False,False,True,True,True
RES002648,False,True,False,True,False,False,True,True,True,False,False,True,True
RES002649,False,True,True,True,False,False,True,False,True,True,True,False,False
RES002650,False,True,False,True,False,True,False,True,True,False,True,False,True
RES002651,True,False,False,False,False,False,True,False,False,True,False,False,True
RES002652,True,True,False,False,True,False,False,True,False,True,False,False,False
RES002653,False,True,False,True,False,True,False,True,True,False,True,True,False
RES002654,True,False,False,True,False,True,False,False,False,False,True,True,False
RES002655,False,True,False,True,False,True,True,False,False,False,False,False,True
RES002656,True,True,False,True,False,True,True,True,True,False,True,False,True
RES002657,True,False,False,True,True,False,False,True,True,False,True,False,True
RES002658,True,False,True,False,True,True,False,False,True,False,False,False,True
RES002659,False,False,True,False,True,True,False,False,True,False,False,False,False
RES002660,False,False,False,True,True,True,True,True,False,False,True,False,False
RES002661,True,True,False,False,False,False,False,True,True,True,True,True,False
RES002662,True,True,True,False,False,False,True,True,False,False,True,True,True
RES002663,False,False,True,False,False,False,False,True,False,False,True,True,True
RES002664,False,True,True,False,True,True,False,True,True,False,False,False,True
RES002665,False,True,True,True,True,True,True,False,False,False,False,True,False
RES002666,True,True,True,False,True,True,True,True,True,True,True,True,False
RES002667,False,True,True,False,False,False,False,False,True,False,False,True,True
RES002668,False,True,False,False,True,True,False,False,False,True,True,True,True
RES002669,False,False,True,True,True,True,False,False,True,True,False,False,True
RES002670,False,False,True,False,True,False,False,True,False,False,True,False,False
RES002671,False,True,False,False,True,False,False,False,True,False,False,False,False
RES002672,True,True,True,True,False,False,False,False,False,True,False,True,False
RES002673,True,True,False,False,True,True,True,True,False,True,True,False,True
RES002674,False,False,True,True,False,False,True,False,True,True,True,False,False
RES002675,False,True,False,False,False,True,True,True,False,True,False,False,True
RES002676,True,True,True,False,True,False,True,False,False,False,True,False,True
RES002677,False,False,True,False,True,True,True,True,False,False,False,False,True
RES002678,True,False,True,False,True,False,False,False,True,True,True,True,False
RES002679,False,True,True,True,False,True,True,True,False,True,True,True,False
RES002680,False,True,False,True,False,True,True,True,False,False,True,True,True
RES002681,True,True,False,True,True,True,True,True,True,False,False,False,True
RES002682,True,True,True,True,False,True,False,False,True,False,True,True,False
RES002683,False,True,False,True,True,False,True,False,False,True,True,True,False
RES002684,True,True,True,True,True,True,True,False,True,True,True,False,False
RES002685,False,False,False,False,True,True,True,True,True,True,False,False,False
RES002686,True,False,False,False,True,False,True,False,True,True,False,True,True
RES002687,False,True,True,False,True,True,True,False,True,True,True,False,False
RES002688,False,True,False,False,False,True,False,False,True,True,True,True,True
RES002689,True,True,True,True,False,True,True,True,False,True,True,True,True
RES002690,False,False,True,False,True,True,True,True,False,False,False,False,True
RES002691,False,True,False,False,False,True,False,True,False,True,False,False,True
RES002692,False,False,False,False,False,False,False,False,False,True,True,False,True
RES002693,True,True,True,True,True,False,True,False,False,False,True,True,False
RES002694,False,False,False,False,False,False,False,True,True,True,True,True,False
RES002695,True,False,False,True,True,True,True,False,True,False,False,False,False
RES002696,True,False,False,False,False,False,True,True,False,False,False,False,False
RES002697,False,False,True,True,False,True,False,True,True,True,True,False,False
RES002698,True,False,True,False,False,False,True,True,False,True,True,True,False
RES002699,True,True,True,True,False,True,True,True,False,False,False,False,False
RES002700,True,False,False,True,True,True,False,False,False,False,False,True,True
RES002701,False,True,False,False,False,True,False,True,False,True,False,True,False
RES002702,True,False,False,False,False,True,False,True,True,False,True,True,False
RES002703,False,False,False,False,True,True,False,True,False,False,True,True,False
